customerId,customerName,id,lineOfBusinessCode,totalPremium,effectiveDate,cancellationDate,expirationDate,RenewalDate,renewalPremium,numberOfEmployees,businessIndustry,annualRevenue,paymentMethod,claimsCount,claimAmount,durationInMonths,RenewalStatus
359,William Stewart,1359,GL,9462.07,2049-11-30,2050-07-21,2050-11-30,,9250.9,11,Manufacturing,607809.1,ACH Transfer,0,8962.07,12,
360,Zachary Spencer,1360,GL,6179.27,2049-12-31,2050-05-21,2050-12-31,,6236.34,78,Technology,4976100.27,ACH Transfer,1,5679.27,12,
361,Chelsea Allen,1361,GL,4493.53,2050-01-31,,2051-01-31,2051-02-01,4678.83,39,Manufacturing,4476859.64,ACH Transfer,1,3993.53,12,
362,Angela Schmidt,1362,GL,6789.59,2050-02-28,2050-06-03,2051-02-28,,6593.14,47,Consulting,3410571.67,Credit Card,1,6289.59,12,
363,Brandy Leon,1363,GL,5124.28,2050-03-31,2050-12-30,2051-03-31,,5187.29,19,Manufacturing,4006265.92,Credit Card,0,4624.28,12,
364,Ryan Smith,1364,GL,5910.55,2050-04-30,2051-04-20,2051-04-30,,5988.31,15,Technology,5346411.81,Credit Card,0,5410.55,12,
365,Ryan Fletcher,1365,GL,9473.18,2050-05-31,2050-07-29,2051-05-31,,9694.01,28,Technology,1697536.85,Cheque,0,8973.18,12,
366,Matthew Barker,1366,GL,4474.92,2050-06-30,,2051-06-30,2051-07-01,4310.05,24,Manufacturing,5762759.2,Credit Card,0,3974.92,12,
367,Lauren Alvarado,1367,GL,9650.72,2050-07-31,2051-06-15,2051-07-31,,9859.01,72,Technology,8073780.06,Cheque,0,9150.72,12,
368,Andrew Johnson,1368,GL,9148.16,2050-08-31,2051-06-23,2051-08-31,,9522.35,9,Technology,7625593.2,Credit Card,0,8648.16,12,
369,Kimberly Davenport,1369,GL,2762.12,2050-09-30,,2051-09-30,2051-10-01,2673.64,47,Manufacturing,1623609.06,ACH Transfer,1,2262.12,12,
370,Robert Wallace,1370,GL,1624.25,2050-10-31,,2051-10-31,2051-11-01,1581.62,33,Consulting,1577569.75,Credit Card,0,1124.25,12,
371,Melissa White,1371,GL,1907.0,2050-11-30,,2051-11-30,2051-12-01,1996.9,62,Technology,2754926.24,Cheque,0,1407.0,12,
372,Edwin Jones,1372,GL,1164.0,2050-12-31,2051-05-25,2051-12-31,,1126.87,97,Technology,3674639.79,Cheque,1,664.0,12,
373,Rebecca Hanson,1373,GL,1849.99,2051-01-31,2051-04-25,2052-01-31,,1915.55,19,Technology,4143710.26,Credit Card,0,1349.99,12,
374,Heather Turner,1374,GL,7147.06,2051-02-28,2052-02-07,2052-02-28,,7141.54,67,Technology,6829002.45,ACH Transfer,1,6647.06,12,
375,Brian Hall,1375,GL,1640.7,2051-03-31,2051-10-17,2052-03-31,,1599.23,74,Manufacturing,661136.28,Credit Card,1,1140.7,12,
376,Alice Hughes,1376,GL,3870.78,2051-04-30,,2052-04-30,2052-05-01,4014.29,40,Consulting,443259.77,Credit Card,0,3370.78,12,
377,Angela Parsons MD,1377,GL,8603.88,2051-05-31,2051-08-28,2052-05-31,,8556.82,47,Consulting,3979914.57,Credit Card,1,8103.88,12,
378,Cynthia Arnold,1378,GL,1209.45,2051-06-30,2051-12-01,2052-06-30,,1211.24,65,Construction,7001920.55,ACH Transfer,1,709.45,12,
379,Tiffany Cordova,1379,GL,8330.22,2051-07-31,,2052-07-31,2052-08-01,8212.96,29,Technology,2015009.9,Cheque,1,7830.22,12,
380,Jerry Holmes,1380,GL,3536.69,2051-08-31,,2052-08-31,2052-09-01,3569.56,50,Technology,6450894.36,ACH Transfer,1,3036.69,12,
381,Desiree Moore,1381,GL,2063.48,2051-09-30,,2052-09-30,2052-10-01,1994.05,98,Construction,2672298.57,Cheque,0,1563.48,12,
382,Gabrielle Scott,1382,GL,7270.63,2051-10-31,2052-10-06,2052-10-31,,7191.44,13,Consulting,8872252.48,Cheque,1,6770.63,12,
383,Jody Little,1383,GL,6660.49,2051-11-30,2052-05-24,2052-11-30,,6973.14,1,Retail,8967330.45,Cheque,0,6160.49,12,
384,Danielle Jones,1384,GL,8897.25,2051-12-31,2052-03-15,2052-12-31,,8682.06,34,Retail,3043143.32,ACH Transfer,1,8397.25,12,
385,Melissa Rios,1385,GL,7615.64,2052-01-31,2052-04-08,2053-01-31,,7735.01,93,Consulting,2376938.16,Credit Card,1,7115.64,12,
386,Mrs. Cheryl Reyes,1386,GL,8231.33,2052-02-29,2052-05-08,2053-02-28,,8087.44,48,Technology,4171909.32,Credit Card,1,7731.33,12,
387,Jennifer Carrillo,1387,GL,3538.31,2052-03-31,,2053-03-31,2053-04-01,3635.07,77,Retail,2481262.69,Credit Card,0,3038.31,12,
388,Thomas Sanchez,1388,GL,2596.96,2052-04-30,,2053-04-30,2053-05-01,2501.1,48,Manufacturing,6756600.05,Credit Card,0,2096.96,12,
389,Emily Mccormick,1389,GL,7755.53,2052-05-31,2053-04-12,2053-05-31,,8119.9,49,Manufacturing,8278040.38,Credit Card,0,7255.53,12,
390,Mr. Allen Morrow,1390,GL,8261.51,2052-06-30,2052-08-13,2053-06-30,,8223.33,64,Construction,6763612.1,ACH Transfer,1,7761.51,12,
391,Charles Hunter,1391,GL,9914.55,2052-07-31,2052-07-31,2053-07-31,,9652.86,61,Consulting,8261069.43,ACH Transfer,1,9414.55,12,
392,Wendy Marsh,1392,GL,4713.56,2052-08-31,2052-09-22,2053-08-31,,4512.53,29,Consulting,4030222.41,ACH Transfer,1,4213.56,12,
393,David Bowman,1393,GL,4348.16,2052-09-30,2053-05-13,2053-09-30,,4204.57,39,Retail,1647538.01,ACH Transfer,1,3848.16,12,
394,Karen Case,1394,GL,7987.72,2052-10-31,,2053-10-31,2053-11-01,8003.51,88,Technology,7405714.38,ACH Transfer,0,7487.72,12,
395,Alexander Patrick,1395,GL,4067.23,2052-11-30,,2053-11-30,2053-12-01,4000.94,26,Consulting,3668697.6,ACH Transfer,1,3567.23,12,
396,Brittany Holt,1396,GL,9376.82,2052-12-31,,2053-12-31,2054-01-01,9685.21,17,Retail,6745581.17,ACH Transfer,0,8876.82,12,
397,Gregory Hawkins,1397,GL,8725.71,2053-01-31,2053-06-17,2054-01-31,,8665.4,71,Retail,2779375.03,Credit Card,1,8225.71,12,
398,Sonia Schneider,1398,GL,4860.95,2053-02-28,2054-02-18,2054-02-28,,4738.8,13,Consulting,904173.38,Cheque,0,4360.95,12,
399,Micheal Mata,1399,GL,7757.84,2053-03-31,,2054-03-31,2054-04-01,7848.72,69,Retail,9926559.78,ACH Transfer,0,7257.84,12,
400,Karen Morse,1400,GL,7790.89,2053-04-30,,2054-04-30,2054-05-01,7951.99,26,Construction,1646394.93,Cheque,1,7290.89,12,
401,George Wade,1401,GL,1928.11,2053-05-31,2054-02-12,2054-05-31,,1863.91,49,Construction,9885367.84,ACH Transfer,1,1428.11,12,
402,Frank Hutchinson,1402,GL,9122.98,2053-06-30,,2054-06-30,2054-07-01,8819.75,67,Consulting,9775071.33,ACH Transfer,0,8622.98,12,
403,Amy Rodriguez,1403,GL,5547.27,2053-07-31,,2054-07-31,2054-08-01,5290.25,7,Technology,7958799.23,Credit Card,1,5047.27,12,
404,Diane Williams,1404,GL,8438.12,2053-08-31,2053-10-06,2054-08-31,,8637.6,58,Construction,6628287.32,Cheque,1,7938.12,12,
405,Bradley Bowman,1405,GL,3880.45,2053-09-30,,2054-09-30,2054-10-01,3944.01,49,Construction,5820289.8,Credit Card,0,3380.45,12,
406,Paul Blake,1406,GL,9059.71,2053-10-31,,2054-10-31,2054-11-01,9036.73,53,Consulting,8674405.3,Credit Card,0,8559.71,12,
407,Sharon Hughes,1407,GL,4502.82,2053-11-30,,2054-11-30,2054-12-01,4657.79,65,Manufacturing,2965451.26,Cheque,0,4002.82,12,
408,John Graves,1408,GL,1097.54,2053-12-31,2054-10-27,2054-12-31,,1131.09,62,Retail,4730044.0,Credit Card,0,597.54,12,
409,Jeffrey Little,1409,GL,9148.44,2054-01-31,,2055-01-31,2055-02-01,9226.53,17,Construction,6231960.7,ACH Transfer,1,8648.44,12,
410,Kimberly Kelley,1410,GL,1821.58,2054-02-28,,2055-02-28,2055-03-01,1888.66,43,Manufacturing,4170785.71,ACH Transfer,0,1321.58,12,
411,Kathryn Dunn,1411,GL,3873.82,2054-03-31,,2055-03-31,2055-04-01,3759.87,25,Technology,4332115.9,ACH Transfer,0,3373.82,12,
412,William Hutchinson,1412,GL,9550.56,2054-04-30,2055-02-19,2055-04-30,,9179.92,3,Manufacturing,3369818.21,ACH Transfer,0,9050.56,12,
413,Tonya Mathews,1413,GL,9555.46,2054-05-31,2054-08-02,2055-05-31,,9335.45,79,Consulting,5685894.99,ACH Transfer,1,9055.46,12,
414,Kimberly Hall,1414,GL,6160.94,2054-06-30,,2055-06-30,2055-07-01,5888.06,29,Technology,8520687.83,Credit Card,0,5660.94,12,
415,Bryan Hardy,1415,GL,6686.53,2054-07-31,2054-12-30,2055-07-31,,6707.37,32,Technology,2095130.94,Credit Card,1,6186.53,12,
416,Dwayne Berry Jr.,1416,GL,5036.01,2054-08-31,,2055-08-31,2055-09-01,5255.89,26,Manufacturing,9350887.08,ACH Transfer,0,4536.01,12,
417,Nathaniel Sherman,1417,GL,3638.9,2054-09-30,2055-03-29,2055-09-30,,3471.27,16,Consulting,6921967.77,ACH Transfer,0,3138.9,12,
418,Melissa Glass,1418,GL,3957.98,2054-10-31,2055-10-30,2055-10-31,,3808.41,25,Construction,8250404.81,Credit Card,1,3457.98,12,
419,Brenda Garcia,1419,GL,7052.67,2054-11-30,,2055-11-30,2055-12-01,7018.96,54,Manufacturing,5606287.86,Cheque,0,6552.67,12,
420,Wesley Fleming,1420,GL,7771.37,2054-12-31,,2055-12-31,2056-01-01,8108.55,28,Construction,7817215.34,Credit Card,0,7271.37,12,
421,Amber Conrad,1421,GL,8124.21,2055-01-31,,2056-01-31,2056-02-01,7974.85,73,Manufacturing,260383.93,Credit Card,1,7624.21,12,
422,Luis Flores,1422,GL,8106.56,2055-02-28,2055-09-30,2056-02-28,,8112.42,56,Construction,8201966.21,Credit Card,0,7606.56,12,
423,Julie Fischer,1423,GL,1820.85,2055-03-31,,2056-03-31,2056-04-01,1737.38,65,Manufacturing,497374.7,Credit Card,0,1320.85,12,
424,Sarah Nicholson,1424,GL,5449.78,2055-04-30,2055-10-14,2056-04-30,,5258.13,93,Technology,8910142.43,Credit Card,0,4949.78,12,
425,Alexis Hester,1425,GL,1518.03,2055-05-31,2055-06-13,2056-05-31,,1591.9,86,Retail,9920431.2,Cheque,0,1018.03,12,
426,Jeffery Nelson,1426,GL,5945.76,2055-06-30,,2056-06-30,2056-07-01,6222.31,80,Technology,3011267.88,ACH Transfer,1,5445.76,12,
427,Breanna Henson,1427,GL,4973.77,2055-07-31,2056-05-05,2056-07-31,,4727.54,41,Construction,2182153.71,ACH Transfer,0,4473.77,12,
428,Vanessa Patterson,1428,GL,8989.34,2055-08-31,,2056-08-31,2056-09-01,9395.49,51,Consulting,7677097.3,Cheque,1,8489.34,12,
429,Michele Arroyo,1429,GL,4158.24,2055-09-30,2056-05-07,2056-09-30,,4216.09,71,Technology,2604960.78,ACH Transfer,0,3658.24,12,
430,Raymond Johns,1430,GL,2053.6,2055-10-31,,2056-10-31,2056-11-01,2129.16,78,Retail,8669067.59,ACH Transfer,1,1553.6,12,
431,Tiffany Hubbard,1431,GL,2286.93,2055-11-30,2056-08-29,2056-11-30,,2276.58,29,Construction,1118141.66,ACH Transfer,0,1786.93,12,
432,William Huynh,1432,GL,7853.6,2055-12-31,2056-02-01,2056-12-31,,7865.85,83,Technology,1346956.44,Cheque,1,7353.6,12,
433,Cameron Smith,1433,GL,6563.96,2056-01-31,,2057-01-31,2057-02-01,6556.64,19,Manufacturing,9793600.4,Cheque,0,6063.96,12,
434,Molly Johnson,1434,GL,1910.1,2056-02-29,2057-01-20,2057-02-28,,1941.97,66,Consulting,6771005.09,ACH Transfer,1,1410.1,12,
435,Jessica Cole,1435,GL,1756.96,2056-03-31,,2057-03-31,2057-04-01,1693.65,41,Construction,8484183.52,ACH Transfer,1,1256.96,12,
436,Elijah Hall,1436,GL,7308.72,2056-04-30,2056-06-03,2057-04-30,,6965.19,45,Technology,3310860.84,ACH Transfer,0,6808.72,12,
437,Douglas Ballard,1437,GL,1654.87,2056-05-31,2057-02-25,2057-05-31,,1623.08,15,Construction,6797189.12,Credit Card,1,1154.87,12,
438,Jeremy Ruiz,1438,GL,8396.74,2056-06-30,2057-06-27,2057-06-30,,8568.61,3,Manufacturing,5982994.09,Credit Card,0,7896.74,12,
439,Alexis Reeves,1439,GL,7356.18,2056-07-31,,2057-07-31,2057-08-01,7136.86,11,Retail,6071186.19,Credit Card,0,6856.18,12,
440,Christina Miller,1440,GL,1732.14,2056-08-31,,2057-08-31,2057-09-01,1762.18,53,Technology,6857071.35,Cheque,0,1232.14,12,
441,Lucas Johnson,1441,GL,1763.54,2056-09-30,,2057-09-30,2057-10-01,1846.41,46,Construction,5796055.81,ACH Transfer,0,1263.54,12,
442,Jeffery Thompson,1442,GL,9879.76,2056-10-31,,2057-10-31,2057-11-01,9478.54,30,Construction,4347717.46,Cheque,0,9379.76,12,
443,Jeffrey Wallace,1443,GL,4368.44,2056-11-30,,2057-11-30,2057-12-01,4443.84,57,Construction,2831634.67,Cheque,1,3868.44,12,
444,Kirk Fernandez,1444,GL,4335.78,2056-12-31,2057-09-22,2057-12-31,,4311.39,18,Retail,7708955.18,Cheque,0,3835.78,12,
445,Joseph Robinson,1445,GL,8315.2,2057-01-31,2057-03-02,2058-01-31,,8621.32,51,Construction,2340097.06,ACH Transfer,0,7815.2,12,
446,Alexis Green,1446,GL,9525.24,2057-02-28,,2058-02-28,2058-03-01,9217.72,48,Consulting,6954307.63,Credit Card,0,9025.24,12,
447,Lisa Richardson,1447,GL,9874.01,2057-03-31,2058-03-12,2058-03-31,,10064.21,66,Consulting,2409994.94,ACH Transfer,0,9374.01,12,
448,Jacob Rogers,1448,GL,7780.4,2057-04-30,2058-01-04,2058-04-30,,8043.47,96,Construction,6290768.68,ACH Transfer,0,7280.4,12,
449,Andrew Franklin,1449,GL,4386.34,2057-05-31,2057-10-26,2058-05-31,,4581.36,8,Consulting,7496074.84,Cheque,0,3886.34,12,
450,Sheila Duran MD,1450,GL,1751.51,2057-06-30,2057-09-23,2058-06-30,,1783.61,22,Technology,2265267.5,Cheque,1,1251.51,12,
451,Karen Brady,1451,GL,7994.32,2057-07-31,,2058-07-31,2058-08-01,7992.06,6,Consulting,693438.68,Cheque,1,7494.32,12,
452,Susan Smith,1452,GL,6025.64,2057-08-31,2058-08-17,2058-08-31,,6096.65,76,Construction,1396640.06,Credit Card,0,5525.64,12,
453,Garrett Ware,1453,GL,4818.0,2057-09-30,,2058-09-30,2058-10-01,4995.74,57,Manufacturing,6099369.98,Credit Card,1,4318.0,12,
454,Monique Harris,1454,GL,9157.19,2057-10-31,,2058-10-31,2058-11-01,9221.85,36,Technology,8509519.42,Credit Card,0,8657.19,12,
455,Lindsey Matthews,1455,GL,2000.78,2057-11-30,2058-08-06,2058-11-30,,1906.82,79,Retail,545468.53,ACH Transfer,0,1500.78,12,
456,William Abbott,1456,GL,5433.63,2057-12-31,,2058-12-31,2059-01-01,5667.79,92,Construction,7368097.46,Cheque,0,4933.63,12,
457,Troy Long,1457,GL,1102.18,2058-01-31,2058-04-10,2059-01-31,,1123.07,57,Retail,3479054.59,ACH Transfer,0,602.18,12,
458,Ethan Roberts,1458,GL,5217.95,2058-02-28,2059-02-17,2059-02-28,,5310.05,49,Manufacturing,4837430.86,Credit Card,0,4717.95,12,
459,Daniel Michael,1459,GL,1506.73,2058-03-31,2058-11-27,2059-03-31,,1463.89,45,Retail,9295709.54,Cheque,1,1006.73,12,
460,Anna Stephens,1460,GL,2069.36,2058-04-30,,2059-04-30,2059-05-01,2102.24,82,Construction,3386517.9,Credit Card,1,1569.36,12,
461,Tracy Romero,1461,GL,2057.74,2058-05-31,,2059-05-31,2059-06-01,2035.9,66,Construction,4706835.65,Cheque,1,1557.74,12,
462,Alejandro Brown,1462,GL,6842.89,2058-06-30,,2059-06-30,2059-07-01,6946.38,77,Manufacturing,235455.91,Cheque,1,6342.89,12,
463,John Steele,1463,GL,7714.4,2058-07-31,2058-11-20,2059-07-31,,7410.91,45,Construction,907827.33,ACH Transfer,0,7214.4,12,
464,Alexis Horn,1464,GL,6250.32,2058-08-31,2059-08-12,2059-08-31,,6348.98,79,Manufacturing,2660056.75,ACH Transfer,1,5750.32,12,
465,Melissa Rodriguez,1465,GL,9659.55,2058-09-30,2058-11-29,2059-09-30,,10141.96,20,Manufacturing,375737.18,Credit Card,0,9159.55,12,
466,Tamara Burns,1466,GL,4373.84,2058-10-31,,2059-10-31,2059-11-01,4176.24,64,Construction,6350615.73,ACH Transfer,1,3873.84,12,
467,Joshua Dunn,1467,GL,3571.41,2058-11-30,2059-11-07,2059-11-30,,3741.83,93,Consulting,4321343.73,ACH Transfer,1,3071.41,12,
468,Jennifer Brown,1468,GL,8817.39,2058-12-31,2059-04-20,2059-12-31,,8735.31,93,Manufacturing,5526637.51,ACH Transfer,1,8317.39,12,
469,Dakota Hernandez,1469,GL,3012.36,2059-01-31,,2060-01-31,2060-02-01,3124.04,67,Construction,1829007.14,Cheque,1,2512.36,12,
470,Andrew Hobbs,1470,GL,9669.0,2059-02-28,,2060-02-28,2060-02-29,9942.04,83,Consulting,3029727.09,ACH Transfer,0,9169.0,12,
471,Anthony Pruitt,1471,GL,1109.39,2059-03-31,,2060-03-31,2060-04-01,1116.82,3,Manufacturing,6671862.3,Credit Card,1,609.39,12,
472,Daniel Miller,1472,GL,9728.91,2059-04-30,2059-05-24,2060-04-30,,9960.9,54,Consulting,9656496.96,Cheque,1,9228.91,12,
473,Courtney Soto,1473,GL,1388.44,2059-05-31,2059-08-08,2060-05-31,,1440.99,78,Technology,599126.06,Cheque,0,888.44,12,
474,Michael Vasquez,1474,GL,9020.29,2059-06-30,2059-08-25,2060-06-30,,8933.82,64,Technology,8914804.78,ACH Transfer,0,8520.29,12,
475,Brian Carter,1475,GL,5749.31,2059-07-31,,2060-07-31,2060-08-01,5649.87,40,Consulting,5811123.89,Cheque,1,5249.31,12,
476,Karl Higgins,1476,GL,9936.68,2059-08-31,,2060-08-31,2060-09-01,10103.21,59,Manufacturing,5682803.71,Credit Card,0,9436.68,12,
477,Elizabeth Olson,1477,GL,1664.17,2059-09-30,,2060-09-30,2060-10-01,1715.4,55,Construction,5052757.5,Credit Card,0,1164.17,12,
478,Cory Walsh,1478,GL,5984.69,2059-10-31,,2060-10-31,2060-11-01,6141.66,62,Retail,787001.45,Cheque,0,5484.69,12,
479,Margaret Hartman,1479,GL,9723.72,2059-11-30,2060-10-09,2060-11-30,,10013.31,4,Construction,989780.83,ACH Transfer,1,9223.72,12,
480,Carol Mason,1480,GL,5707.88,2059-12-31,2060-01-29,2060-12-31,,5671.11,60,Retail,6049028.86,ACH Transfer,0,5207.88,12,
481,Nicole Perry,1481,GL,6664.59,2060-01-31,2060-08-29,2061-01-31,,6876.41,75,Retail,3475489.86,Cheque,1,6164.59,12,
482,Andrew Castillo,1482,GL,7261.74,2060-02-29,2060-06-25,2061-02-28,,6985.95,95,Manufacturing,9180953.86,Credit Card,1,6761.74,12,
483,Diane Lopez,1483,GL,5090.87,2060-03-31,2061-01-30,2061-03-31,,5113.52,96,Consulting,4125246.32,Cheque,1,4590.87,12,
484,Tammy Hall,1484,GL,6648.02,2060-04-30,2060-06-06,2061-04-30,,6319.45,91,Construction,1518486.44,ACH Transfer,1,6148.02,12,
485,Matthew Walter,1485,GL,6258.83,2060-05-31,2060-12-16,2061-05-31,,6149.04,30,Consulting,7175716.45,ACH Transfer,0,5758.83,12,
486,Mark Taylor,1486,GL,9110.42,2060-06-30,2061-04-19,2061-06-30,,8988.76,2,Technology,3004198.87,Cheque,1,8610.42,12,
487,Michael Larson,1487,GL,1409.02,2060-07-31,,2061-07-31,2061-08-01,1394.39,62,Manufacturing,5302156.04,Credit Card,0,909.02,12,
488,Ashley Freeman,1488,GL,3528.67,2060-08-31,,2061-08-31,2061-09-01,3597.64,49,Manufacturing,7008544.58,Cheque,1,3028.67,12,
489,Ryan Gutierrez,1489,GL,9553.7,2060-09-30,2060-10-11,2061-09-30,,9447.23,9,Technology,9012614.7,Credit Card,0,9053.7,12,
490,Heather Anderson,1490,GL,9012.37,2060-10-31,,2061-10-31,2061-11-01,8966.13,92,Construction,7942692.83,Credit Card,1,8512.37,12,
491,Paul Bryant,1491,GL,5100.91,2060-11-30,2061-07-30,2061-11-30,,4967.03,31,Technology,6795974.57,Cheque,0,4600.91,12,
492,Kelsey Walters,1492,GL,6581.19,2060-12-31,2061-10-20,2061-12-31,,6497.77,98,Construction,6828368.51,Cheque,1,6081.19,12,
493,Nicholas Reynolds,1493,GL,3496.43,2061-01-31,,2062-01-31,2062-02-01,3401.07,61,Retail,9464653.98,Credit Card,1,2996.43,12,
494,David Fletcher,1494,GL,2693.09,2061-02-28,2061-08-15,2062-02-28,,2578.15,79,Manufacturing,3028658.57,Credit Card,0,2193.09,12,
495,Rebecca Wilson,1495,GL,5173.29,2061-03-31,2061-05-12,2062-03-31,,5226.81,48,Construction,111009.73,Credit Card,1,4673.29,12,
496,Sharon Miller MD,1496,GL,4180.17,2061-04-30,2061-04-30,2062-04-30,,4250.49,25,Consulting,2792350.14,Credit Card,1,3680.17,12,
497,John Collins,1497,GL,6252.91,2061-05-31,2062-05-22,2062-05-31,,6327.63,36,Consulting,2257124.66,ACH Transfer,1,5752.91,12,
498,Edwin Craig,1498,GL,1699.61,2061-06-30,2061-07-22,2062-06-30,,1693.41,8,Manufacturing,6652162.39,Cheque,0,1199.61,12,
499,Sylvia Garcia,1499,GL,9769.55,2061-07-31,2061-09-28,2062-07-31,,9652.11,73,Technology,6373744.84,Credit Card,1,9269.55,12,
500,Matthew Christensen,1500,GL,9875.9,2061-08-31,2061-09-17,2062-08-31,,10234.72,58,Technology,5975267.69,Cheque,1,9375.9,12,
501,Christian Tran,1501,GL,7283.46,2061-09-30,,2062-09-30,2062-10-01,7297.36,45,Construction,260810.09,Credit Card,0,6783.46,12,
502,Eric Hernandez,1502,GL,5824.87,2061-10-31,,2062-10-31,2062-11-01,5812.74,62,Technology,7314902.74,Cheque,0,5324.87,12,
503,Lisa Mitchell,1503,GL,3785.75,2061-11-30,2062-02-26,2062-11-30,,3606.17,39,Manufacturing,3302951.08,Cheque,0,3285.75,12,
504,Mrs. Kimberly Castillo,1504,GL,8324.16,2061-12-31,,2062-12-31,2063-01-01,8192.01,96,Construction,6684054.29,Credit Card,0,7824.16,12,
505,Joseph Davis,1505,GL,7162.58,2062-01-31,2062-07-25,2063-01-31,,7076.77,58,Retail,5610126.44,Credit Card,0,6662.58,12,
506,Natasha Stokes,1506,GL,2463.55,2062-02-28,2062-07-23,2063-02-28,,2438.62,81,Technology,3493036.16,Cheque,1,1963.55,12,
507,Barbara Simmons,1507,GL,9198.34,2062-03-31,2062-05-10,2063-03-31,,9272.09,99,Technology,1432305.04,Cheque,1,8698.34,12,
508,Tara Austin,1508,GL,8402.84,2062-04-30,2062-07-25,2063-04-30,,8431.08,83,Construction,1034747.09,Cheque,1,7902.84,12,
509,Rhonda Carter,1509,GL,9548.2,2062-05-31,,2063-05-31,2063-06-01,9651.23,64,Consulting,8332031.5,ACH Transfer,0,9048.2,12,
510,Sydney Barnes,1510,GL,7531.48,2062-06-30,,2063-06-30,2063-07-01,7730.98,44,Technology,9192135.67,Credit Card,1,7031.48,12,
511,Jessica Adams,1511,GL,6520.74,2062-07-31,,2063-07-31,2063-08-01,6724.83,29,Manufacturing,6532901.66,ACH Transfer,0,6020.74,12,
512,Miranda Melendez,1512,GL,4764.19,2062-08-31,,2063-08-31,2063-09-01,4868.11,59,Technology,1123997.74,ACH Transfer,0,4264.19,12,
513,Cynthia Campbell,1513,GL,9394.56,2062-09-30,2062-12-04,2063-09-30,,9822.5,71,Retail,4080069.45,Credit Card,1,8894.56,12,
514,Johnny Duncan,1514,GL,8794.58,2062-10-31,,2063-10-31,2063-11-01,8370.89,92,Technology,7316498.08,Credit Card,0,8294.58,12,
515,William Spencer,1515,GL,1406.97,2062-11-30,2063-04-27,2063-11-30,,1364.17,9,Consulting,7820226.75,ACH Transfer,0,906.97,12,
516,Kathy Roberts,1516,GL,1237.3,2062-12-31,2063-09-04,2063-12-31,,1176.37,92,Technology,1270364.36,Credit Card,1,737.3,12,
517,Christopher Curtis,1517,GL,4388.17,2063-01-31,,2064-01-31,2064-02-01,4452.88,6,Construction,100304.12,Cheque,0,3888.17,12,
518,Zachary Oneal,1518,GL,8294.98,2063-02-28,2063-02-28,2064-02-28,,8625.15,29,Technology,7150156.75,Cheque,0,7794.98,12,
519,Traci Weber,1519,GL,9885.49,2063-03-31,,2064-03-31,2064-04-01,9631.91,58,Consulting,3630302.14,ACH Transfer,1,9385.49,12,
520,James Lang,1520,GL,2353.75,2063-04-30,,2064-04-30,2064-05-01,2454.26,17,Construction,2619365.18,ACH Transfer,0,1853.75,12,
521,Jason Ross,1521,GL,6347.18,2063-05-31,,2064-05-31,2064-06-01,6068.07,16,Manufacturing,227684.95,Credit Card,0,5847.18,12,
522,Crystal Snyder,1522,GL,4428.02,2063-06-30,,2064-06-30,2064-07-01,4620.39,87,Construction,5448964.13,Credit Card,1,3928.02,12,
523,David Ellis,1523,GL,9729.23,2063-07-31,,2064-07-31,2064-08-01,9584.87,95,Retail,8526392.28,ACH Transfer,1,9229.23,12,
524,Emily Baker,1524,GL,8579.07,2063-08-31,2064-02-01,2064-08-31,,8237.13,3,Construction,9580553.3,ACH Transfer,1,8079.07,12,
525,William Young,1525,GL,8544.96,2063-09-30,,2064-09-30,2064-10-01,8532.89,21,Manufacturing,5700875.01,Cheque,1,8044.96,12,
526,Briana Ellis,1526,GL,5218.24,2063-10-31,,2064-10-31,2064-11-01,5091.32,64,Technology,5193167.14,Cheque,0,4718.24,12,
527,Kenneth Hall,1527,GL,4733.38,2063-11-30,2064-01-06,2064-11-30,,4631.55,90,Construction,942058.22,Credit Card,0,4233.38,12,
528,Michael Thomas,1528,GL,3460.66,2063-12-31,,2064-12-31,2065-01-01,3393.97,36,Construction,5533840.74,Cheque,1,2960.66,12,
529,Jonathan Bass,1529,GL,1507.38,2064-01-31,,2065-01-31,2065-02-01,1553.06,86,Construction,3861792.88,Credit Card,0,1007.38,12,
530,Kenneth Thompson,1530,GL,8782.5,2064-02-29,2064-04-13,2065-02-28,,8816.89,62,Construction,6110639.28,Credit Card,0,8282.5,12,
531,Jasmine Washington,1531,GL,8316.11,2064-03-31,2065-03-21,2065-03-31,,8159.19,42,Manufacturing,3948390.84,Credit Card,1,7816.11,12,
532,Joseph Rocha,1532,GL,9997.46,2064-04-30,,2065-04-30,2065-05-01,10107.77,76,Consulting,2478961.32,Cheque,1,9497.46,12,
533,Kenneth Crawford,1533,GL,9969.73,2064-05-31,2064-08-06,2065-05-31,,10185.23,42,Consulting,1040156.22,ACH Transfer,0,9469.73,12,
534,Daniel Cochran,1534,GL,5998.89,2064-06-30,,2065-06-30,2065-07-01,5862.49,61,Construction,3217692.6,ACH Transfer,1,5498.89,12,
535,Gary Becker,1535,GL,7920.89,2064-07-31,2064-12-26,2065-07-31,,7852.41,13,Manufacturing,1056783.86,Cheque,1,7420.89,12,
536,Matthew Gonzalez,1536,GL,9502.89,2064-08-31,,2065-08-31,2065-09-01,9143.57,11,Manufacturing,1851279.81,ACH Transfer,1,9002.89,12,
